brand,gsmarena_url,name,Body | Dimensions,Body | Weight,Body | Build,Body | SIM,Body | ,Display | Type,Display | Size,Display | Resolution,Display | Protection,Platform | OS,Platform | Chipset,Platform | CPU,Platform | GPU,Memory | Card slot,Memory | Internal,Memory | ,Main Camera | Dual,Main Camera | Features,Main Camera | Video,Selfie camera | Single,Selfie camera | Video,Battery | Type,Battery | Charging,Main Camera | Single,Display | ,Selfie camera | Features,Main Camera | Triple,Main Camera | Quad
motorola,https://www.gsmarena.com/motorola_moto_g55-13278.php,Motorola Moto G55,161.6 x 73.8 x 8.1 mm (6.36 x 2.91 x 0.32 in),179 g or 182 g (6.31 oz),"Glass front (Gorilla Glass 5), plastic frame, plastic back or silicone polymer (eco leather) back",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water repellent design,"IPS LCD, 120Hz","6.49 inches, 102.2 cm 2 (~85.7% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Corning Gorilla Glass 5, Mohs level 4","Android 14, upgradable to Android 15",Mediatek Dimensity 7025 (6 nm),Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8 (wide), 0.61µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30/60fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,Li-Po 5000 mAh,30W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g35-13288.php,Motorola Moto G35,166.3 x 76 x 7.8 mm (6.55 x 2.99 x 0.31 in),188 g or 191 g (6.63 oz),"Glass front (Gorilla Glass 3), plastic back or silicone polymer (eco leather), plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz, HDR10, 1000 nits (peak)","6.72 inches, 109.0 cm 2 (~86.3% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~392 ppi density)","Corning Gorilla Glass 3, Mohs level 4",Android 14,Unisoc T760 (6 nm),Octa-core (1x2.2 GHz Cortex-A76 & 3x Cortex-A76 & 4x Cortex-A55),Mali-G57,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 8GB RAM, 256GB 4GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8 (wide), 0.64µm, PDAF 8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.5, (wide), 1.0µm",1080p@30fps,5000 mAh,18W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g45-13267.php,Motorola Moto G45,162.7 x 74.6 x 8 mm (6.41 x 2.94 x 0.31 in),183 g (6.46 oz),"Glass front (Gorilla Glass 3), plastic frame, silicone polymer (eco leather) back",Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~84.0% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)",Corning Gorilla Glass 3,Android 14,Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm),Octa-core (2x2.3 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Adreno 619,microSDXC (uses shared SIM slot),"128GB 4GB RAM, 128GB 8GB RAM",,"50 MP, f/1.8 (wide), 1/2.76"", 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,5000 mAh,"18W wired, PD, QC",,,,,
motorola,https://www.gsmarena.com/motorola_edge_50-13231.php,Motorola Edge 50,160.8 x 72.4 x 7.8 mm (6.33 x 2.85 x 0.31 in),180 g (6.35 oz),"Glass front, aluminum frame, silicone polymer (eco leather or eco suede) back",· Nano-SIM · Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min) MIL-STD-810H compliant* * does not guarantee ruggedness or use in extreme conditions,"P-OLED, 1B colors, 120Hz, HDR10+, 1600 nits (peak)","6.7 inches, 107.4 cm 2 (~92.2% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~446 ppi density)","Corning Gorilla Glass 5, Mohs level 4","Android 14, up to 5 major Android upgrades",Qualcomm SM7450-AB Snapdragon 7 Gen 1 AE (4 nm),Octa-core (1x2.5 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 644,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.2,,"LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/240fps","32 MP, f/2.4, (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/120fps",5000 mAh,68W wired 15W wireless,,,HDR,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 10 MP, f2.0, 73mm (telephoto), 1/3.94"", 1.0µm, PDAF, 3x optical zoom, OIS 13 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF",
motorola,https://www.gsmarena.com/motorola_razr+_2024-13213.php,Motorola Razr+ 2024,Unfolded: 171.4 x 74 x 7.1 mm Folded: 88.1 x 74 x 15.3 mm,189 g (6.67 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",Nano-SIM + eSIM,IPX8 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,Android 14,Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,No,256GB 12GB RAM,UFS 4.0,"50 MP, f/1.7, 24mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 50 MP, f/2.0, 47mm (telephoto), 1/2.76"", 0.64µm, PDAF, 2x optical zoom","LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/960fps, HDR10+, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30/60fps, 1080p@30/60fps",4000 mAh,45W wired 15W wireless 5W reverse wired,,"Second external LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 2400 nits (peak) 4 inches, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_50_ultra-13150.php,Motorola Razr 50 Ultra,Unfolded: 171.4 x 74 x 7.1 mm Folded: 88.1 x 74 x 15.3 mm,189 g (6.67 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IPX8 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,"Android 14, up to 3 major Android upgrades",Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,No,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 4.0,"50 MP, f/1.7, 24mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 50 MP, f/2.0, 47mm (telephoto), 1/2.76"", 0.64µm, PDAF, 2x optical zoom","LED flash, panorama, HDR","4K@30/60fps, 1080p@30/60/120/240/960fps, HDR10+, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30/60fps, 1080p@30/60fps",4000 mAh,45W wired 15W wireless 5W reverse wired,,"Second external LTPO AMOLED, 1B colors, Dolby Vision, 165Hz, HDR10+, 2400 nits (peak) 4 inches, 1272 x 1080 pixels, 417 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_2024-13214.php,Motorola Razr 2024,Unfolded: 171.3 x 74 x 7.3 mm Folded: 88.1 x 74 x 15.9 mm,188.4 g (6.63 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",Nano-SIM + eSIM,IPX8 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,Android 14,Mediatek Dimensity 7300X (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,256GB 8GB RAM,UFS 2.2,"50 MP, f/1.7, 25mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, panorama, HDR","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",4200 mAh,30W wired 15W wireless,,"Second external AMOLED, 1B colors, 90Hz, HDR10+, 1700 nits (peak) 3.6 inches, 1056 x 1066 pixels, 413 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_razr_50-13151.php,Motorola Razr 50,Unfolded: 171.3 x 74 x 7.3 mm Folded: 88.1 x 74 x 15.9 mm,188.4 g (6.63 oz),"Plastic front (unfolded), glass front (folded, Gorilla Glass Victus), silicone polymer back (eco leather), aluminum frame (6000 series), hinge (stainless steel)",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IPX8 water resistant (up to 1.5m for 30 min),"Foldable LTPO AMOLED, 1B colors, 120Hz, HDR10+, 3000 nits (peak)","6.9 inches, 107.6 cm 2 (~84.9% screen-to-body ratio)",1080 x 2640 pixels (~413 ppi density),,Android 14,Mediatek Dimensity 7300X (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,No,"256GB 8GB RAM, 512GB 12GB RAM",UFS 2.2,"50 MP, f/1.7, 25mm (wide), 1/1.95"", 0.8µm, dual pixel PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, panorama, HDR","4K@30fps, 1080p@30/60fps, gyro-EIS","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",4200 mAh,30W wired 15W wireless,,"Second external AMOLED, 1B colors, 90Hz, HDR10+, 1700 nits (peak) 3.6 inches, 1056 x 1066 pixels, 413 ppi, Gorilla Glass Victus",HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g85-13144.php,Motorola Moto G85,161.9 x 73.1 x 7.6 mm (6.37 x 2.88 x 0.30 in),171 g or 173 g (6.03 oz),"Glass front (Gorilla Glass 5), plastic frame, plastic back or silicone polymer (eco leather) back",Nano-SIM + eSIM,Water repellent design,"P-OLED, 1B colors, 120Hz, 1600 nits (peak)","6.67 inches, 107.4 cm 2 (~90.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",Corning Gorilla Glass 5,Android 14,Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm),Octa-core (2x2.3 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Adreno 619,microSDXC,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 8GB RAM, 512GB 12GB RAM",UFS 2.2,"50 MP, f/1.8 (wide), 1/1.95"", 0.8µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30/60fps,"32 MP, f/2.4, (wide), 0.7µm",1080p@30fps,5000 mAh,30W wired - International 33W wired - India,,,,,
motorola,https://www.gsmarena.com/motorola_s50_neo-13152.php,Motorola S50 Neo,161.9 x 73.1 x 7.6 mm (6.37 x 2.88 x 0.30 in),171 g or 173 g (6.03 oz),"Glass front, plastic frame, plastic back or silicone polymer (eco leather) back",Nano-SIM + Nano-SIM,,"P-OLED, 1B colors, 120Hz, HDR10+, 1600 nits (peak)","6.7 inches, 108.4 cm 2 (~91.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",,Android 14,Qualcomm SM6375 Snapdragon 6s Gen 3 (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.x,"50 MP, f/1.8 (wide), 1/1.95"", 0.8µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide)","LED flash, HDR, panorama",1080p@30/60fps,"32 MP, f/2.5, (wide)",1080p@30fps,5000 mAh,30W wired,,,,,
motorola,https://www.gsmarena.com/motorola_moto_e14-13148.php,Motorola Moto E14,163.5 x 74.5 x 8 mm (6.44 x 2.93 x 0.31 in),178.8 g (6.31 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back",Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 90Hz","6.56 inches, 103.4 cm 2 (~84.9% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Corning Gorilla Glass 3,Android 14 (Go edition),Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC,"64GB 2GB RAM, 64GB 4GB RAM",UFS 2.2,,"LED flash, HDR",1080p@30fps,"5 MP, f/2.2, (wide), 1/5.0"", 1.12µm",1080p@30fps,5000 mAh,15W wired,"13 MP, f/2.2, (wide), 1.12µm, PDAF",,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_(2024)-13111.php,Motorola Edge (2024),159.6 x 72 x 8.1 mm (6.28 x 2.83 x 0.32 in),174 g (6.14 oz),"Glass front, aluminum frame, silicone polymer back (eco leather)",Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, 1300 nits (peak)","6.6 inches, 103.6 cm 2 (~90.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~402 ppi density)",Corning Gorilla Glass 3,Android 14,Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,No,256GB 8GB RAM,UFS 2.2,"50 MP, f/1.8, (wide), 1/1.5"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1.12µm, AF","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, HDR, gyro-EIS","32 MP, f/2.4, (wide), 0.7µm, AF",1080p@30fps,5000 mAh,68W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_x50_ultra-13008.php,Motorola Moto X50 Ultra,161.1 x 72.4 x 8.6 mm (6.34 x 2.85 x 0.34 in),197 g (6.95 oz),"Glass front (Gorilla Glass Victus), wooden back or silicone polymer back (eco leather), aluminum frame",Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, HDR10+, 2500 nits (peak)","6.7 inches, 108.4 cm 2 (~92.9% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~444 ppi density)",Corning Gorilla Glass Victus,Android 14,Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 16GB RAM",UFS 4.0,,"Laser AF, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240/960fps, 10-bit HDR10+, gyro-EIS","50 MP, f/1.9, (wide), 0.64µm, AF","4K@30/60fps, 1080p@30/60/120fps, HDR",4500 mAh,125W wired 50W wireless 10W reverse wireless,,,HDR,"50 MP, f/1.6, (wide), 1/1.3"", 1.2µm, multi-directional PDAF, OIS 64 MP, f/2.4, 72mm (periscope telephoto), 0.7µm, PDAF, OIS, 3x optical zoom 50 MP, f/2.0, 12mm, 122˚ (ultrawide), 0.64µm, AF",
motorola,https://www.gsmarena.com/motorola_moto_g_stylus_5g_(2024)-12787.php,Motorola Moto G Stylus 5G (2024),162.6 x 74.8 x 8.3 mm (6.40 x 2.94 x 0.33 in),190 g (6.70 oz),"Glass front, silicone polymer (eco leather) back, plastic frame",Nano-SIM + eSIM,Stylus Water-repellent design,"P-OLED, 1B colors, 120Hz, 1200 nits (peak)","6.7 inches, 107.3 cm 2 (~88.2% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)",,"Android 14, up to 1 major Android upgrades",Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),Octa-core (4x2.2 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,microSDXC (dedicated slot),"128GB 4GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"50 MP, f/1.8, 24mm (wide), 1/1.57"", 1.0µm, dual-pixel PDAF, OIS 13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps","32 MP, f/2.4, 25mm (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30/60fps",5000 mAh,30W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_50_ultra-12919.php,Motorola Edge 50 Ultra,161.1 x 72.4 x 8.6 mm (6.34 x 2.85 x 0.34 in),197 g (6.95 oz),"Glass front (Gorilla Glass Victus), wooden back or silicone polymer back (eco leather), aluminum frame",Nano-SIM + eSIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, HDR10+, 2500 nits (peak)","6.7 inches, 107.4 cm 2 (~92.1% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~446 ppi density)",Corning Gorilla Glass Victus,"Android 14, upgradable to Android 16, up to 3 major Android upgrades",Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,No,"512GB 12GB RAM, 512GB 16GB RAM, 1TB 16GB RAM",UFS 4.0,,"Laser AF, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240/960fps, 10-bit HDR10+, gyro-EIS","50 MP, f/1.9, 21mm (wide), 1/2.76"", 0.64µm, PDAF","4K@30/60fps, 1080p@30/60/120fps, HDR",4500 mAh,125W wired 50W wireless 10W reverse wireless,,,HDR,"50 MP, f/1.6, 23mm (wide), 1/1.3"", 1.2µm, multi-directional PDAF, OIS 64 MP, f/2.4, 72mm (periscope telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3x optical zoom 50 MP, f/2.0, 12mm, 122˚ (ultrawide), 1/2.76"", 0.64µm, PDAF",
motorola,https://www.gsmarena.com/motorola_edge_50_fusion-12871.php,Motorola Edge 50 Fusion,161.9 x 73.1 x 7.9 mm (6.37 x 2.88 x 0.31 in),174.9 g (6.17 oz),"Glass front, silicone polymer back (eco leather), plastic frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 120Hz (LATAM), 144Hz (INT), 1600 nits (peak)","6.7 inches, 108.4 cm 2 (~91.6% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",Corning Gorilla Glass 5,"Android 14, upgradable to Android 15, up to 3 major Android upgrades",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm) - International Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm) - LATAM,Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55) - International Octa-core (4x2.2 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55) - LATAM,Adreno 710,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 8GB RAM, 512GB 12GB RAM",UFS 2.2,"50 MP, f/1.9, (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS 13 MP, f/2.2, 120˚ (ultrawide), 1/3.0"", 1.12µm, AF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.5, (wide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30fps",5000 mAh,"68W wired, 50% in 15 min",,,HDR,,
motorola,https://www.gsmarena.com/motorola_edge_50_pro-12909.php,Motorola Edge 50 Pro,161.2 x 72.4 x 8.2 mm (6.35 x 2.85 x 0.32 in),186 g (6.56 oz),"Glass front, plastic back or silicone polymer back (eco leather), aluminum frame",· Nano-SIM + eSIM · Nano-SIM + Nano-SIM,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min),"P-OLED, 1B colors, 144Hz, HDR10+, 2000 nits (peak)","6.7 inches, 107.4 cm 2 (~92.0% screen-to-body ratio)","1220 x 2712 pixels, 20:9 ratio (~446 ppi density)",Corning Gorilla Glass (unspecified version),"Android 14, up to 3 major Android upgrades",Qualcomm SM7550-AB Snapdragon 7 Gen 3 (4 nm),Octa-core (1x2.63 GHz Cortex-A715 & 4x2.4 GHz Cortex-A715 & 3x1.8 GHz Cortex-A510),Adreno 720,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS 2.2,,"Laser AF, LED flash, panorama, HDR","4K@30fps, 1080p@30/60/120/240fps, 10-bit HDR10+, gyro-EIS","50 MP, f/1.9, 21mm (wide), 0.64µm, AF","4K@30fps, 1080p@30/60fps",Li-Po 4500 mAh,"125W wired, 100% in 18 min 50W wireless 10W reverse wireless",,,HDR,"50 MP, f/1.4, 25mm (wide), 1/1.55"", 1.0µm, multi-directional PDAF, OIS 10 MP, f/2.0, 67mm (telephoto), 1/3.94"", 1.0µm, PDAF, OIS, 3x optical zoom 13 MP, f/2.2, 16mm, 120˚ (ultrawide), 1/3.0"", 1.12µm, PDAF",
motorola,https://www.gsmarena.com/motorola_moto_g64-12925.php,Motorola Moto G64,161.6 x 73.8 x 8.9 mm (6.36 x 2.91 x 0.35 in),192 g (6.77 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 120Hz","6.5 inches, 102.0 cm 2 (~85.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",,"Android 14, planned upgrade to Android 15",Mediatek Dimensity 7025 (6 nm),Octa-core (2x2.5 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 12GB RAM",,"50 MP, f/1.8 (wide), 0.61µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,6000 mAh,"30W wired, PD3.0, QC3+, 50% in 33 min Reverse wired",,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g04s-12921.php,Motorola Moto G04s,163.5 x 74.5 x 8 mm (6.44 x 2.93 x 0.31 in),178.8 g (6.31 oz),"Glass front (Gorilla Glass 3), plastic frame, plastic back",Nano-SIM + Nano-SIM,Water-repellent design,"IPS LCD, 90Hz","6.56 inches, 103.4 cm 2 (~84.9% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~269 ppi density)",Corning Gorilla Glass 3,"Android 14, no major Android upgrades planned",Unisoc T606 (12 nm),Octa-core (2x1.6 GHz Cortex-A75 & 6x1.6 GHz Cortex-A55),Mali-G57 MP1,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM, 128GB 8GB RAM, 256GB 4GB RAM",UFS 2.2,,"LED flash, HDR",1080p@30fps,"5 MP, f/2.2, (wide)",1080p@30fps,5000 mAh,15W wired,"50 MP, f/1.8, (wide), 0.64µm, PDAF",,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_power_(2024)-12867.php,Motorola Moto G Power (2024),167.2 x 76.4 x 8.5 mm (6.58 x 3.01 x 0.33 in),201 g (7.09 oz),"Glass front, silicone polymer back (eco leather), plastic frame",Nano-SIM + eSIM,Water-repellent design,"IPS LCD, 120Hz","6.7 inches, 108.4 cm 2 (~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~393 ppi density)",,Android 14,Mediatek Dimensity 7020 (6 nm),Octa-core (2x2.2 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,microSDXC (dedicated slot),128GB 8GB RAM,,"50 MP, f/1.8, (wide), 0.64µm, PDAF, OIS 8 MP, f/2.2, 118˚ (ultrawide), 1.12µm, AF","LED flash, HDR, panorama","1080p@30fps, gyro-EIS","16 MP, f/2.4, (wide), 1.0µm",1080p@30fps,5000 mAh,30W wired 15W wireless,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_g_(2024)-12866.php,Motorola Moto G (2024),164.4 x 75 x 8.2 mm (6.47 x 2.95 x 0.32 in),194 g (6.84 oz),"Glass front, silicone polymer back (eco leather), plastic frame",Nano-SIM + eSIM,Water-repellent design,"IPS LCD, 120Hz","6.6 inches, 104.6 cm 2 (~84.9% screen-to-body ratio)","720 x 1612 pixels, 20:9 ratio (~267 ppi density)",,Android 14,Qualcomm SM4375 Snapdragon 4 Gen 1 (6 nm),Octa-core (2x2.0 GHz Cortex-A78 & 6x1.8 GHz Cortex-A55),Adreno 619,microSDXC (dedicated slot),128GB 4GB RAM,,"50 MP, f/1.8, (wide), 0.64µm, PDAF 2 MP (macro)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm",1080p@30fps,5000 mAh,18W wired,,,HDR,,
motorola,https://www.gsmarena.com/motorola_moto_watch_40-12826.php,Motorola Moto Watch 40,45.9 x 30.8 x 10.2 mm (1.81 x 1.21 x 0.40 in),26 g (0.92 oz),"Zinc alloy case, plastic back",No,IP67,IPS LCD,1.57 inches,240 x 280 pixels (~235 ppi density),,Moto Watch OS,,,,No,,,,,,,,240 mAh,"Wired, 100% in 25 min",,,,,
